representation,model,iso3,column,group,value
per_capita,M0star,LKA,climate_zone=B,geography,0.0
per_capita,M0star,SYR,climate_zone=B,geography,1.0
per_capita,M0star,TWN,climate_zone=B,geography,0.0
per_capita,M0star,TJK,climate_zone=B,geography,0.0
per_capita,M0star,THA,climate_zone=B,geography,0.0
per_capita,M0star,TUR,climate_zone=B,geography,0.0
per_capita,M0star,TKM,climate_zone=B,geography,1.0
per_capita,M0star,ARE,climate_zone=B,geography,1.0
per_capita,M0star,UZB,climate_zone=B,geography,1.0
per_capita,M0star,VNM,climate_zone=B,geography,0.0
per_capita,M0star,YEM,climate_zone=B,geography,1.0
per_capita,M0star,ALB,climate_zone=B,geography,0.0
per_capita,M0star,AUT,climate_zone=B,geography,0.0
per_capita,M0star,BLR,climate_zone=B,geography,0.0
per_capita,M0star,BEL,climate_zone=B,geography,0.0
per_capita,M0star,BIH,climate_zone=B,geography,0.0
per_capita,M0star,BGR,climate_zone=B,geography,0.0
per_capita,M0star,HRV,climate_zone=B,geography,0.0
per_capita,M0star,CYP,climate_zone=B,geography,0.0
per_capita,M0star,CZE,climate_zone=B,geography,0.0
per_capita,M0star,DNK,climate_zone=B,geography,0.0
per_capita,M0star,EST,climate_zone=B,geography,0.0
per_capita,M0star,FIN,climate_zone=B,geography,0.0
per_capita,M0star,FRA,climate_zone=B,geography,0.0
per_capita,M0star,DEU,climate_zone=B,geography,0.0
per_capita,M0star,GRC,climate_zone=B,geography,0.0
per_capita,M0star,HUN,climate_zone=B,geography,0.0
per_capita,M0star,ISL,climate_zone=B,geography,0.0
per_capita,M0star,IRL,climate_zone=B,geography,0.0
per_capita,M0star,ITA,climate_zone=B,geography,0.0
per_capita,M0star,LVA,climate_zone=B,geography,0.0
per_capita,M0star,LTU,climate_zone=B,geography,0.0
per_capita,M0star,MKD,climate_zone=B,geography,0.0
per_capita,M0star,MDA,climate_zone=B,geography,0.0
per_capita,M0star,MNE,climate_zone=B,geography,0.0
per_capita,M0star,NLD,climate_zone=B,geography,0.0
per_capita,M0star,NOR,climate_zone=B,geography,0.0
per_capita,M0star,POL,climate_zone=B,geography,0.0
per_capita,M0star,PRT,climate_zone=B,geography,0.0
per_capita,M0star,ROU,climate_zone=B,geography,0.0
per_capita,M0star,RUS,climate_zone=B,geography,0.0
per_capita,M0star,SRB,climate_zone=B,geography,0.0
per_capita,M0star,SVK,climate_zone=B,geography,0.0
per_capita,M0star,SVN,climate_zone=B,geography,0.0
per_capita,M0star,ESP,climate_zone=B,geography,0.0
per_capita,M0star,SWE,climate_zone=B,geography,0.0
per_capita,M0star,CHE,climate_zone=B,geography,0.0
per_capita,M0star,UKR,climate_zone=B,geography,0.0
per_capita,M0star,GBR,climate_zone=B,geography,0.0
per_capita,M0star,BHS,climate_zone=B,geography,0.0
per_capita,M0star,CAN,climate_zone=B,geography,0.0
per_capita,M0star,CRI,climate_zone=B,geography,0.0
per_capita,M0star,CUB,climate_zone=B,geography,0.0
per_capita,M0star,DOM,climate_zone=B,geography,0.0
per_capita,M0star,SLV,climate_zone=B,geography,0.0
per_capita,M0star,GTM,climate_zone=B,geography,0.0
per_capita,M0star,HTI,climate_zone=B,geography,0.0
per_capita,M0star,HND,climate_zone=B,geography,0.0
per_capita,M0star,JAM,climate_zone=B,geography,0.0
per_capita,M0star,MEX,climate_zone=B,geography,0.0
per_capita,M0star,NIC,climate_zone=B,geography,0.0
per_capita,M0star,PAN,climate_zone=B,geography,0.0
per_capita,M0star,USA,climate_zone=B,geography,0.0
per_capita,M0star,AUS,climate_zone=B,geography,0.0
per_capita,M0star,NZL,climate_zone=B,geography,0.0
per_capita,M0star,PNG,climate_zone=B,geography,0.0
per_capita,M0star,ARG,climate_zone=B,geography,1.0
per_capita,M0star,BOL,climate_zone=B,geography,0.0
per_capita,M0star,BRA,climate_zone=B,geography,0.0
per_capita,M0star,CHL,climate_zone=B,geography,0.0
per_capita,M0star,COL,climate_zone=B,geography,0.0
per_capita,M0star,ECU,climate_zone=B,geography,0.0
per_capita,M0star,PRY,climate_zone=B,geography,0.0
per_capita,M0star,PER,climate_zone=B,geography,1.0
per_capita,M0star,SUR,climate_zone=B,geography,0.0
per_capita,M0star,URY,climate_zone=B,geography,0.0
per_capita,M0star,VEN,climate_zone=B,geography,0.0
per_capita,M0star,DZA,climate_zone=C,geography,1.0
per_capita,M0star,AGO,climate_zone=C,geography,1.0
per_capita,M0star,BEN,climate_zone=C,geography,0.0
per_capita,M0star,BWA,climate_zone=C,geography,0.0
per_capita,M0star,BFA,climate_zone=C,geography,0.0
per_capita,M0star,BDI,climate_zone=C,geography,0.0
per_capita,M0star,CMR,climate_zone=C,geography,0.0
per_capita,M0star,CAF,climate_zone=C,geography,0.0
per_capita,M0star,TCD,climate_zone=C,geography,0.0
per_capita,M0star,COG,climate_zone=C,geography,0.0
per_capita,M0star,COD,climate_zone=C,geography,0.0
per_capita,M0star,CIV,climate_zone=C,geography,0.0
per_capita,M0star,DJI,climate_zone=C,geography,0.0
per_capita,M0star,EGY,climate_zone=C,geography,0.0
per_capita,M0star,GNQ,climate_zone=C,geography,0.0
per_capita,M0star,ERI,climate_zone=C,geography,0.0
per_capita,M0star,ETH,climate_zone=C,geography,0.0
per_capita,M0star,GAB,climate_zone=C,geography,0.0
per_capita,M0star,GHA,climate_zone=C,geography,0.0
per_capita,M0star,GIN,climate_zone=C,geography,0.0
per_capita,M0star,GNB,climate_zone=C,geography,0.0
per_capita,M0star,KEN,climate_zone=C,geography,0.0
per_capita,M0star,LSO,climate_zone=C,geography,1.0
per_capita,M0star,LBR,climate_zone=C,geography,0.0
per_capita,M0star,LBY,climate_zone=C,geography,0.0
per_capita,M0star,MDG,climate_zone=C,geography,0.0
per_capita,M0star,MWI,climate_zone=C,geography,0.0
per_capita,M0star,MLI,climate_zone=C,geography,0.0
per_capita,M0star,MRT,climate_zone=C,geography,0.0
per_capita,M0star,MAR,climate_zone=C,geography,1.0
per_capita,M0star,MOZ,climate_zone=C,geography,0.0
per_capita,M0star,NAM,climate_zone=C,geography,0.0
per_capita,M0star,NER,climate_zone=C,geography,0.0
per_capita,M0star,NGA,climate_zone=C,geography,0.0
per_capita,M0star,RWA,climate_zone=C,geography,0.0
per_capita,M0star,SEN,climate_zone=C,geography,0.0
per_capita,M0star,SLE,climate_zone=C,geography,0.0
per_capita,M0star,SOM,climate_zone=C,geography,0.0
per_capita,M0star,ZAF,climate_zone=C,geography,1.0
per_capita,M0star,SDN,climate_zone=C,geography,0.0
per_capita,M0star,SWZ,climate_zone=C,geography,0.0
per_capita,M0star,TZA,climate_zone=C,geography,0.0
per_capita,M0star,TGO,climate_zone=C,geography,0.0
per_capita,M0star,TUN,climate_zone=C,geography,0.0
per_capita,M0star,UGA,climate_zone=C,geography,0.0
per_capita,M0star,ZMB,climate_zone=C,geography,1.0
per_capita,M0star,ZWE,climate_zone=C,geography,1.0
per_capita,M0star,AFG,climate_zone=C,geography,0.0
per_capita,M0star,ARM,climate_zone=C,geography,0.0
per_capita,M0star,AZE,climate_zone=C,geography,0.0
per_capita,M0star,BGD,climate_zone=C,geography,0.0
per_capita,M0star,MMR,climate_zone=C,geography,0.0
per_capita,M0star,KHM,climate_zone=C,geography,0.0
per_capita,M0star,CHN,climate_zone=C,geography,1.0
per_capita,M0star,GEO,climate_zone=C,geography,0.0
per_capita,M0star,IND,climate_zone=C,geography,0.0
per_capita,M0star,IDN,climate_zone=C,geography,0.0
per_capita,M0star,IRN,climate_zone=C,geography,0.0
per_capita,M0star,IRQ,climate_zone=C,geography,1.0
per_capita,M0star,ISR,climate_zone=C,geography,0.0
per_capita,M0star,JPN,climate_zone=C,geography,1.0
per_capita,M0star,JOR,climate_zone=C,geography,1.0
per_capita,M0star,KAZ,climate_zone=C,geography,0.0
per_capita,M0star,LAO,climate_zone=C,geography,0.0
per_capita,M0star,LBN,climate_zone=C,geography,1.0
per_capita,M0star,MYS,climate_zone=C,geography,0.0
per_capita,M0star,MNG,climate_zone=C,geography,0.0
per_capita,M0star,NPL,climate_zone=C,geography,1.0
per_capita,M0star,OMN,climate_zone=C,geography,0.0
per_capita,M0star,PAK,climate_zone=C,geography,0.0
per_capita,M0star,PHL,climate_zone=C,geography,0.0
per_capita,M0star,QAT,climate_zone=C,geography,0.0
per_capita,M0star,SAU,climate_zone=C,geography,0.0
per_capita,M0star,KOR,climate_zone=C,geography,0.0
per_capita,M0star,LKA,climate_zone=C,geography,0.0
per_capita,M0star,SYR,climate_zone=C,geography,0.0
per_capita,M0star,TWN,climate_zone=C,geography,1.0
per_capita,M0star,TJK,climate_zone=C,geography,0.0
per_capita,M0star,THA,climate_zone=C,geography,0.0
per_capita,M0star,TUR,climate_zone=C,geography,1.0
per_capita,M0star,TKM,climate_zone=C,geography,0.0
per_capita,M0star,ARE,climate_zone=C,geography,0.0
per_capita,M0star,UZB,climate_zone=C,geography,0.0
per_capita,M0star,VNM,climate_zone=C,geography,0.0
per_capita,M0star,YEM,climate_zone=C,geography,0.0
per_capita,M0star,ALB,climate_zone=C,geography,1.0
per_capita,M0star,AUT,climate_zone=C,geography,0.0
per_capita,M0star,BLR,climate_zone=C,geography,0.0
per_capita,M0star,BEL,climate_zone=C,geography,1.0
per_capita,M0star,BIH,climate_zone=C,geography,0.0
per_capita,M0star,BGR,climate_zone=C,geography,0.0
per_capita,M0star,HRV,climate_zone=C,geography,0.0
per_capita,M0star,CYP,climate_zone=C,geography,1.0
per_capita,M0star,CZE,climate_zone=C,geography,0.0
per_capita,M0star,DNK,climate_zone=C,geography,1.0
per_capita,M0star,EST,climate_zone=C,geography,0.0
per_capita,M0star,FIN,climate_zone=C,geography,0.0
per_capita,M0star,FRA,climate_zone=C,geography,1.0
per_capita,M0star,DEU,climate_zone=C,geography,1.0
per_capita,M0star,GRC,climate_zone=C,geography,1.0
per_capita,M0star,HUN,climate_zone=C,geography,0.0
per_capita,M0star,ISL,climate_zone=C,geography,0.0
per_capita,M0star,IRL,climate_zone=C,geography,1.0
per_capita,M0star,ITA,climate_zone=C,geography,1.0
per_capita,M0star,LVA,climate_zone=C,geography,0.0
per_capita,M0star,LTU,climate_zone=C,geography,0.0
per_capita,M0star,MKD,climate_zone=C,geography,0.0
per_capita,M0star,MDA,climate_zone=C,geography,0.0
per_capita,M0star,MNE,climate_zone=C,geography,0.0
per_capita,M0star,NLD,climate_zone=C,geography,1.0
per_capita,M0star,NOR,climate_zone=C,geography,0.0
per_capita,M0star,POL,climate_zone=C,geography,0.0
per_capita,M0star,PRT,climate_zone=C,geography,1.0
per_capita,M0star,ROU,climate_zone=C,geography,0.0
per_capita,M0star,RUS,climate_zone=C,geography,0.0
per_capita,M0star,SRB,climate_zone=C,geography,0.0
per_capita,M0star,SVK,climate_zone=C,geography,0.0
per_capita,M0star,SVN,climate_zone=C,geography,0.0
per_capita,M0star,ESP,climate_zone=C,geography,1.0
per_capita,M0star,SWE,climate_zone=C,geography,0.0
per_capita,M0star,CHE,climate_zone=C,geography,0.0
per_capita,M0star,UKR,climate_zone=C,geography,0.0
per_capita,M0star,GBR,climate_zone=C,geography,1.0
per_capita,M0star,BHS,climate_zone=C,geography,0.0
per_capita,M0star,CAN,climate_zone=C,geography,0.0
per_capita,M0star,CRI,climate_zone=C,geography,0.0
per_capita,M0star,CUB,climate_zone=C,geography,0.0
per_capita,M0star,DOM,climate_zone=C,geography,0.0
per_capita,M0star,SLV,climate_zone=C,geography,0.0
per_capita,M0star,GTM,climate_zone=C,geography,1.0
per_capita,M0star,HTI,climate_zone=C,geography,0.0
per_capita,M0star,HND,climate_zone=C,geography,0.0
per_capita,M0star,JAM,climate_zone=C,geography,0.0
per_capita,M0star,MEX,climate_zone=C,geography,1.0
per_capita,M0star,NIC,climate_zone=C,geography,0.0
per_capita,M0star,PAN,climate_zone=C,geography,0.0
per_capita,M0star,USA,climate_zone=C,geography,1.0
per_capita,M0star,AUS,climate_zone=C,geography,1.0
per_capita,M0star,NZL,climate_zone=C,geography,1.0
per_capita,M0star,PNG,climate_zone=C,geography,0.0
per_capita,M0star,ARG,climate_zone=C,geography,0.0
per_capita,M0star,BOL,climate_zone=C,geography,1.0
per_capita,M0star,BRA,climate_zone=C,geography,1.0
per_capita,M0star,CHL,climate_zone=C,geography,1.0
per_capita,M0star,COL,climate_zone=C,geography,0.0
per_capita,M0star,ECU,climate_zone=C,geography,0.0
per_capita,M0star,PRY,climate_zone=C,geography,0.0
per_capita,M0star,PER,climate_zone=C,geography,0.0
per_capita,M0star,SUR,climate_zone=C,geography,0.0
per_capita,M0star,URY,climate_zone=C,geography,1.0
per_capita,M0star,VEN,climate_zone=C,geography,0.0
per_capita,M0star,DZA,climate_zone=D,geography,0.0
per_capita,M0star,AGO,climate_zone=D,geography,0.0
per_capita,M0star,BEN,climate_zone=D,geography,0.0
per_capita,M0star,BWA,climate_zone=D,geography,0.0
per_capita,M0star,BFA,climate_zone=D,geography,0.0
per_capita,M0star,BDI,climate_zone=D,geography,0.0
per_capita,M0star,CMR,climate_zone=D,geography,0.0
per_capita,M0star,CAF,climate_zone=D,geography,0.0
per_capita,M0star,TCD,climate_zone=D,geography,0.0
per_capita,M0star,COG,climate_zone=D,geography,0.0
per_capita,M0star,COD,climate_zone=D,geography,0.0
per_capita,M0star,CIV,climate_zone=D,geography,0.0
per_capita,M0star,DJI,climate_zone=D,geography,0.0
per_capita,M0star,EGY,climate_zone=D,geography,0.0
per_capita,M0star,GNQ,climate_zone=D,geography,0.0
per_capita,M0star,ERI,climate_zone=D,geography,0.0
per_capita,M0star,ETH,climate_zone=D,geography,0.0
per_capita,M0star,GAB,climate_zone=D,geography,0.0
per_capita,M0star,GHA,climate_zone=D,geography,0.0
per_capita,M0star,GIN,climate_zone=D,geography,0.0
per_capita,M0star,GNB,climate_zone=D,geography,0.0
per_capita,M0star,KEN,climate_zone=D,geography,0.0
per_capita,M0star,LSO,climate_zone=D,geography,0.0
per_capita,M0star,LBR,climate_zone=D,geography,0.0
per_capita,M0star,LBY,climate_zone=D,geography,0.0
per_capita,M0star,MDG,climate_zone=D,geography,0.0
per_capita,M0star,MWI,climate_zone=D,geography,0.0
per_capita,M0star,MLI,climate_zone=D,geography,0.0
per_capita,M0star,MRT,climate_zone=D,geography,0.0
per_capita,M0star,MAR,climate_zone=D,geography,0.0
per_capita,M0star,MOZ,climate_zone=D,geography,0.0
per_capita,M0star,NAM,climate_zone=D,geography,0.0
per_capita,M0star,NER,climate_zone=D,geography,0.0
per_capita,M0star,NGA,climate_zone=D,geography,0.0
per_capita,M0star,RWA,climate_zone=D,geography,0.0
per_capita,M0star,SEN,climate_zone=D,geography,0.0
per_capita,M0star,SLE,climate_zone=D,geography,0.0
per_capita,M0star,SOM,climate_zone=D,geography,0.0
per_capita,M0star,ZAF,climate_zone=D,geography,0.0
per_capita,M0star,SDN,climate_zone=D,geography,0.0
per_capita,M0star,SWZ,climate_zone=D,geography,0.0
per_capita,M0star,TZA,climate_zone=D,geography,0.0
per_capita,M0star,TGO,climate_zone=D,geography,0.0
per_capita,M0star,TUN,climate_zone=D,geography,0.0
per_capita,M0star,UGA,climate_zone=D,geography,0.0
per_capita,M0star,ZMB,climate_zone=D,geography,0.0
per_capita,M0star,ZWE,climate_zone=D,geography,0.0
per_capita,M0star,AFG,climate_zone=D,geography,0.0
per_capita,M0star,ARM,climate_zone=D,geography,1.0
per_capita,M0star,AZE,climate_zone=D,geography,1.0
per_capita,M0star,BGD,climate_zone=D,geography,0.0
per_capita,M0star,MMR,climate_zone=D,geography,0.0
per_capita,M0star,KHM,climate_zone=D,geography,0.0
per_capita,M0star,CHN,climate_zone=D,geography,0.0
per_capita,M0star,GEO,climate_zone=D,geography,1.0
per_capita,M0star,IND,climate_zone=D,geography,0.0
per_capita,M0star,IDN,climate_zone=D,geography,0.0
per_capita,M0star,IRN,climate_zone=D,geography,0.0
per_capita,M0star,IRQ,climate_zone=D,geography,0.0
per_capita,M0star,ISR,climate_zone=D,geography,0.0
per_capita,M0star,JPN,climate_zone=D,geography,0.0
per_capita,M0star,JOR,climate_zone=D,geography,0.0
per_capita,M0star,KAZ,climate_zone=D,geography,0.0
per_capita,M0star,LAO,climate_zone=D,geography,0.0
per_capita,M0star,LBN,climate_zone=D,geography,0.0
per_capita,M0star,MYS,climate_zone=D,geography,0.0
per_capita,M0star,MNG,climate_zone=D,geography,0.0
per_capita,M0star,NPL,climate_zone=D,geography,0.0
per_capita,M0star,OMN,climate_zone=D,geography,0.0
per_capita,M0star,PAK,climate_zone=D,geography,0.0
per_capita,M0star,PHL,climate_zone=D,geography,0.0
per_capita,M0star,QAT,climate_zone=D,geography,0.0
per_capita,M0star,SAU,climate_zone=D,geography,0.0
per_capita,M0star,KOR,climate_zone=D,geography,1.0
per_capita,M0star,LKA,climate_zone=D,geography,0.0
per_capita,M0star,SYR,climate_zone=D,geography,0.0
