measurement,representation,protocol,fit,n_train,n_test,n_train_sh,n_train_nh,train_lat_min,train_lat_max,train_sh_lat_min,train_sh_lat_max,test_rows_with_unseen_level,baseline_columns,baseline_rank,baseline_singular_max,baseline_singular_min,baseline_condition_raw,baseline_condition_unit_columns,knot_lower_boundary,knot_interior_1,knot_interior_2,knot_upper_boundary,test_below_lower_boundary,test_above_upper_boundary,test_lat_min,test_lat_max,candidate_columns,candidate_rank,candidate_singular_max,candidate_singular_min,candidate_condition_raw,candidate_condition_unit_columns,added_min_singular_value_unit_columns,added_identifiable_dimensions,latitude_state,structural_pass,failure
station,primary_total_co2,m49_subregion_lo,10,149,2,29,120,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9963.31686944356,0.5600784757501197,17789.14438034701,100.18364024080806,0.8,14.75933333333333,35.47233333333333,65.09,0,0,36.592217898832686,46.77360000000001,23,23,13797.058315315357,0.5584692432954099,24705.13547693658,143.82838826519563,0.021668277253504543,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.75933333333333, 35.47233333333333, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d84c756b2dbd0p+3"", ""0x1.1bc756b2dbd19p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 149, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,11,141,10,29,112,0.8,53.74948717948718,1.3366666666666667,39.562222222222225,1,19,19,9966.22408210614,0.5538807603767403,17993.446956574706,99.65416686102765,0.8,14.273015873015872,34.220025252525254,53.74948717948718,0,8,52.80411764705883,65.09,22,22,12934.39448948468,0.5485177597755203,23580.630269433852,122.39599531984273,0.02622612750222836,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.273015873015872, 34.220025252525254, 53.74948717948718], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c8bc8bc8bc8bcp+3"", ""0x1.11c29c997f1efp+5"", ""0x1.adfef32265599p+5""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,12,140,11,21,119,0.8,65.09,1.3366666666666667,39.562222222222225,11,19,19,9238.235662833307,0.5154819723417983,17921.549459556565,104.55617186879661,0.8,15.27,38.609831932773105,65.09,0,0,1.790769230769231,33.42125,22,22,14157.184719573712,0.5102615099348362,27744.95909241063,147.1386186682841,0.021644208675913115,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.27, 38.609831932773105, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70ap+3"", ""0x1.34e0ef907a892p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,13,143,8,28,115,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9958.899999459349,0.5491464182206368,18135.236193888908,100.41391265961411,0.8,17.40666666666666,37.93142857142857,65.09,0,0,3.6174999999999997,18.803,23,23,13925.986498521377,0.548115254268558,25407.040563220875,120.53952050663261,0.02730476127087228,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 17.40666666666666, 37.93142857142857, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.1681b4e81b4e6p+4"", ""0x1.2f7390d2a6c40p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,14,146,5,24,122,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9511.070589585921,0.5516363947354406,17241.557446816645,100.38234421087182,0.8,14.603444444444444,37.38407263294422,65.09,0,0,23.31,29.74,23,23,14118.363712204207,0.5463426608552225,25841.591227937235,143.10876461469775,0.021734898419622287,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.603444444444444, 37.38407263294422, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d34f6ab93aefdp+3"", ""0x1.2b1294ac2e45bp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 146, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,15,144,7,29,115,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9632.13351456718,0.5142808182926105,18729.326803487314,106.04209463638905,0.8,14.634222222222222,37.855714285714285,65.09,0,0,7.7666666666666675,34.34257575757576,23,23,14140.023129461422,0.5122695625124964,27602.700148940603,144.46091070471374,0.02174531534281374,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.634222222222222, 37.855714285714285, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d44b8c66dae89p+3"", ""0x1.2ed880bb3ee72p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 144, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,16,140,11,29,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9803.466646403334,0.5530430188397352,17726.40881892093,98.56219334211045,0.8,14.081031746031744,34.11361111111111,65.09,0,0,38.00714285714286,45.81,23,23,13152.701134439916,0.5510815225982225,23867.069743924563,150.42373090225078,0.020472976938642633,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.081031746031744, 34.11361111111111, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c297cfe3649cap+3"", ""0x1.10e8acf13579cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,17,137,14,29,108,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9897.264651401336,0.5313974923646171,18624.97432451253,102.1028930882902,0.8,18.848666666666666,39.2259477124183,65.09,0,0,6.164444444444444,18.48,23,23,13918.579582180435,0.5294985582026861,26286.340853174825,115.59211437185735,0.030945958816282083,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.848666666666666, 39.2259477124183, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.2d94237fa89e6p+4"", ""0x1.39cebdac9b8a7p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 137, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,18,136,15,29,107,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9425.727782128648,0.5090217876666722,18517.336606229892,105.53334430449459,0.8,13.88904761904762,36.592217898832686,65.09,0,0,13.66,40.99,23,23,13827.299768758176,0.5058277022285709,27335.98754642735,162.95399106021912,0.018825310136886507,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.88904761904762, 36.592217898832686, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bc7313fe0cadap+3"", ""0x1.24bcdcbcdcbcep+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,m49_subregion_lo,19,145,6,29,116,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9912.928766378658,0.5544615380491191,17878.4786430046,99.5787748827596,0.8,14.572666666666667,34.56,65.09,0,0,46.775999999999996,52.239583333333336,23,23,13082.585982670538,0.5531787815361897,23649.83332574671,138.35020024688785,0.022584124285011754,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.572666666666667, 34.56, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d253490b9af72p+3"", ""0x1.147ae147ae148p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,0,135,16,26,109,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9789.700708830693,0.515690442595785,18983.676834406993,102.5363424636484,0.8,14.536777777777777,35.41866666666667,65.09,0,0,6.484666666666667,56.25,23,23,13042.107719203186,0.5147899895163355,25334.812224023113,142.7284078718549,0.021797393491114547,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.536777777777777, 35.41866666666667, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d12d489718cdbp+3"", ""0x1.1b596de8ca11cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 135, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,1,136,15,26,110,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9443.360398802493,0.5420945895123082,17420.134016275926,98.48349080270533,0.8,14.665,35.365,65.09,0,0,2.41,51.64473684210526,23,23,13113.442759408574,0.5373609396048034,24403.416387228892,144.3817888598039,0.02175097575931658,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.665, 35.365, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d547ae147ae14p+3"", ""0x1.1aeb851eb851fp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,2,136,15,28,108,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9817.159273591691,0.5211918679896895,18835.97937062575,103.0180604411679,0.8,15.270000000000001,35.745828571428575,65.09,0,0,3.215,52.80411764705883,23,23,13371.158211057376,0.5200237633422032,25712.5907576236,142.24874796214556,0.022231866778451286,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.270000000000001, 35.745828571428575, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70bp+3"", ""0x1.1df774f855aa4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,3,136,15,24,112,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9468.016894463524,0.5348439273003656,17702.392064641197,100.00973893431271,0.8,15.27,38.00714285714286,65.09,0,0,4.02,52.239583333333336,23,23,13837.577568638191,0.5332356903483141,25950.20892093582,140.87034769712935,0.022269098767558552,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.27, 38.00714285714286, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70ap+3"", ""0x1.300ea0ea0ea0fp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,4,136,15,25,111,0.8,65.09,1.790769230769231,39.562222222222225,0,20,20,9546.944156397933,0.5215341738089588,18305.50064758563,102.81262097113775,0.8,15.270000000000001,37.78,65.09,0,0,1.3366666666666667,58.66,23,23,13560.542246764324,0.51926871958961,26114.691170847982,140.68550920613646,0.022525104227776174,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.270000000000001, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70bp+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,5,136,15,28,108,1.3366666666666667,65.09,1.3366666666666667,39.562222222222225,0,20,20,9530.895276722855,0.522130605872175,18253.85290487291,102.68144437470616,1.3366666666666667,16.87,36.592217898832686,65.09,1,0,0.8,49.99,23,23,13184.689708161419,0.5210203521162841,25305.51763401901,125.66644314935591,0.025651215300115705,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.3366666666666667, 16.87, 36.592217898832686, 65.09], ""knots_hex"": [""0x1.562fc962fc963p+0"", ""0x1.0deb851eb851fp+4"", ""0x1.24bcdcbcdcbcep+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,6,136,15,28,108,0.8,58.66,1.3366666666666667,33.42125,1,19,19,9702.215115142322,0.5421880842923069,17894.556144305858,100.47434000312418,0.8,14.465,34.56,58.66,0,4,6.164444444444444,65.09,22,22,13025.79625806716,0.536418450829877,24282.90122741926,132.56670329976515,0.02394597361187919,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.465, 34.56, 58.66], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.cee147ae147aep+3"", ""0x1.147ae147ae148p+5"", ""0x1.d547ae147ae14p+5""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,7,136,15,25,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9746.298773982931,0.5457780278208237,17857.623937148663,99.51095666181396,0.8,15.27,35.745828571428575,65.09,0,0,8.84,53.040000000000006,23,23,13354.658783195997,0.544206155352637,24539.70549918236,139.6544960801586,0.022424088879313422,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.27, 35.745828571428575, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70ap+3"", ""0x1.1df774f855aa4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,8,136,15,25,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9110.968835213554,0.5265807818821326,17302.129414310664,101.27117037215139,0.8,14.572666666666667,37.78,65.09,0,0,1.790769230769231,52.84,23,23,13701.38747445929,0.5231927811934367,26188.02851829403,144.4725330164881,0.02169973695625426,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.572666666666667, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d253490b9af72p+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,primary_total_co2,random10,9,136,15,26,110,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,8547.370153015141,0.49872143474289626,17138.565855749774,106.67702141143639,0.8,14.947999999999999,37.78,65.09,0,0,1.8733333333333333,53.74948717948718,23,23,13617.339748514474,0.49502304454369217,27508.496621741753,145.8760580330468,0.021867050816181056,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.947999999999999, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.de5604189374bp+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,primary_total_co2,full_sample,all,151,0,29,122,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10426.032285103483,0.5610957433574759,18581.55654989709,102.33032713747605,1.2510814268321522,15.92972322132045,36.31544183047719,64.97231406272311,0,0,,,23,23,14680.433239490196,0.5521404125955346,26588.224488911324,129.65474073054517,0.024765002047784635,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.92972322132045, 36.31544183047719, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.fdc04ae9bce63p+3"", ""0x1.2286065dcd84fp+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 151, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,primary_total_co2,primary_loco,DZA,140,1,29,111,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10153.215892861357,0.5453393666356526,18618.16056944379,101.41059726305653,1.2510814268321522,15.456282768367451,36.98899494313082,64.97231406272311,0,0,27.988472911053748,27.988472911053748,23,23,14576.005764328545,0.5356021042586276,27214.242902395676,136.03206583150373,0.023113849940871855,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.456282768367451, 36.98899494313082, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.ee99de51fbbacp+3"", ""0x1.27e9762e45400p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,primary_total_co2,primary_loco,AGO,143,1,21,122,1.574626991669516,64.97231406272311,1.574626991669516,41.65473108578579,0,20,20,9959.53974770249,0.5324278773175587,18705.89458591078,104.88921004405793,1.574626991669516,16.8416166095311,38.83548255755873,64.97231406272311,0,0,12.294021891679662,12.294021891679662,23,23,14678.859896810936,0.5258663505286768,27913.67023589478,125.92814361935037,0.026087431008243765,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.574626991669516, 16.8416166095311, 38.83548255755873, 64.97231406272311], ""knots_hex"": [""0x1.931ac1289e935p+0"", ""0x1.0d7742fa5b4dcp+4"", ""0x1.36af117aa8bedp+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,primary_total_co2,primary_loco,BEN,143,1,29,114,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10296.804206519588,0.5473780060193312,18811.13982163899,102.50721570240502,1.2510814268321522,17.519962743237055,38.83548255755873,64.97231406272311,0,0,9.68824863231078,9.68824863231078,23,23,14812.209971944802,0.5386582974793518,27498.34178969942,117.45763982681838,0.02934218143929359,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 17.519962743237055, 38.83548255755873, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.1851c47415773p+4"", ""0x1.36af117aa8bedp+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,primary_total_co2,primary_loco,BWA,142,1,20,122,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,9758.442797395119,0.543147571394606,17966.466778704314,102.50833521631733,1.2510814268321522,15.898842171459473,39.003035216298144,64.97231406272311,0,0,22.14035581849519,22.14035581849519,23,23,14924.98184259824,0.506512680596999,29466.156355665116,140.33299281008766,0.02377327000555504,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.898842171459473, 39.003035216298144, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.fcc350a855e3dp+3"", ""0x1.38063753d5e50p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
