target_lat_index,target_lon_index,target_lat,target_lon,iso3,target_land_area_km2,pre_state,pet_state,status,reason,donor_lat_index,donor_lon_index,donor_lat,donor_lon,donor_distance_km,donor_c2,donor_countries,cross_border
326,134,73.25,-112.75,CAN,2.311234948199041,masked,masked,harmonized,structural_cru_mask,325,134,72.75,-112.75,55.79876134649369,-0.425603532388549,CAN,False
326,138,73.25,-110.75,CAN,4.482764121440017,masked,masked,harmonized,structural_cru_mask,325,138,72.75,-110.75,55.79876134649369,-0.5095021611255306,CAN,False
326,139,73.25,-110.25,CAN,7.046771109099802,masked,masked,harmonized,structural_cru_mask,325,139,72.75,-110.25,55.79876134649369,-0.5163092500845391,CAN,False
326,151,73.25,-104.25,CAN,1.9169951422419642,masked,masked,harmonized,structural_cru_mask,326,150,73.25,-104.75,16.090344452555183,-0.43683096009111505,CAN,False
326,154,73.25,-102.75,CAN,1.4977946737764651,masked,masked,harmonized,structural_cru_mask,326,155,73.25,-102.25,16.090344452555183,-0.38980694254729165,CAN,False
326,156,73.25,-101.75,CAN,45.085381334572766,masked,masked,harmonized,structural_cru_mask,326,155,73.25,-102.25,16.090344452555183,-0.38980694254729165,CAN,False
326,178,73.25,-90.75,CAN,9.109995890811632,masked,masked,harmonized,structural_cru_mask,326,177,73.25,-91.25,16.090344452555183,-0.1408451832778052,CAN,False
326,510,73.25,75.25,RUS,16.223914162305796,complete,masked,harmonized,structural_cru_mask,326,509,73.25,74.75,16.090344452555183,0.08848400152102097,RUS,False
326,512,73.25,76.25,RUS,98.5865046935214,complete,masked,harmonized,structural_cru_mask,326,511,73.25,75.75,16.090344452555183,0.10534415797496312,RUS,False
326,513,73.25,76.75,RUS,46.1119855127519,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
326,517,73.25,78.75,RUS,12.313012074136482,masked,masked,harmonized,structural_cru_mask,326,518,73.25,79.25,16.090344452555183,0.1392632321002225,RUS,False
326,604,73.25,122.25,RUS,45.91572625104304,masked,masked,harmonized,structural_cru_mask,325,604,72.75,122.25,55.79876134649369,-0.12164139610733302,RUS,False
326,605,73.25,122.75,RUS,41.21596984100104,masked,masked,harmonized,structural_cru_mask,326,606,73.25,123.25,16.090344452555183,-0.12695252760881653,RUS,False
327,110,73.75,-124.75,CAN,14.69928189727732,masked,masked,harmonized,structural_cru_mask,327,111,73.75,-124.25,15.623440435182891,-0.4654229685053834,CAN,False
327,129,73.75,-115.25,CAN,47.51035509537221,masked,masked,harmonized,structural_cru_mask,327,128,73.75,-115.75,15.623440435182891,-0.36277267393107154,CAN,False
327,143,73.75,-108.25,CAN,2.137769322757257,complete,masked,harmonized,structural_cru_mask,327,144,73.75,-107.75,15.623440435182891,-0.5599878850038418,CAN,False
327,151,73.75,-104.25,CAN,10.997413951916508,masked,masked,harmonized,structural_cru_mask,327,150,73.75,-104.75,15.623440435182891,-0.4437784461111629,CAN,False
327,156,73.75,-101.75,CAN,1.4689250930999418,masked,masked,harmonized,structural_cru_mask,327,157,73.75,-101.25,15.623440435182891,-0.3725438273733089,CAN,False
327,166,73.75,-96.75,CAN,22.574433758564055,masked,masked,harmonized,structural_cru_mask,327,165,73.75,-97.25,15.623440435182891,-0.24383391070287774,CAN,False
327,180,73.75,-89.75,CAN,0.7309498572689338,masked,masked,harmonized,structural_cru_mask,327,179,73.75,-90.25,15.623440435182891,-0.20816137473071838,CAN,False
327,190,73.75,-84.75,CAN,47.19494551030789,masked,masked,harmonized,structural_cru_mask,327,189,73.75,-85.25,15.623440435182891,-0.15101819297627445,CAN,False
327,191,73.75,-84.25,CAN,0.16933382625999643,masked,masked,harmonized,structural_cru_mask,327,192,73.75,-83.75,15.623440435182891,-0.14303155466140433,CAN,False
327,205,73.75,-77.25,CAN,36.831725087777976,masked,masked,harmonized,structural_cru_mask,327,204,73.75,-77.75,15.623440435182891,-0.10200557931156137,CAN,False
327,476,73.75,58.25,RUS,12.402638797673092,complete,masked,harmonized,structural_cru_mask,327,475,73.75,57.75,15.623440435182891,0.14701558377124319,RUS,False
327,511,73.75,75.75,RUS,26.83036187550523,masked,masked,harmonized,structural_cru_mask,326,511,73.25,75.75,55.801476763438345,0.10534415797496312,RUS,False
327,512,73.75,76.25,RUS,15.59027122153488,masked,masked,harmonized,structural_cru_mask,326,511,73.25,75.75,58.01029681060141,0.10534415797496312,RUS,False
327,520,73.75,80.25,RUS,20.36336042611447,complete,masked,harmonized,structural_cru_mask,327,521,73.75,80.75,15.623440435182891,0.1363880974228047,RUS,False
327,578,73.75,109.25,RUS,21.760292989727347,masked,masked,harmonized,structural_cru_mask,327,577,73.75,108.75,15.623440435182891,-0.09419700188118045,RUS,False
327,587,73.75,113.75,RUS,37.63133555173417,masked,masked,harmonized,structural_cru_mask,327,586,73.75,113.25,15.623440435182891,-0.12858467920663944,RUS,False
327,596,73.75,118.25,RUS,100.99183532106868,masked,masked,harmonized,structural_cru_mask,327,595,73.75,117.75,15.623440435182891,-0.1690638948032406,RUS,False
327,597,73.75,118.75,RUS,79.95819657625954,masked,masked,harmonized,structural_cru_mask,326,597,73.25,118.75,55.801476763438345,-0.17745024761498585,RUS,False
327,611,73.75,125.75,RUS,48.11015236789825,masked,masked,harmonized,structural_cru_mask,327,610,73.75,125.25,15.623440435182891,-0.099890512051823,RUS,False
327,612,73.75,126.25,RUS,22.517560443417317,masked,masked,harmonized,structural_cru_mask,326,612,73.25,126.25,55.801476763438345,-0.09523949117879135,RUS,False
327,614,73.75,127.25,RUS,4.725011952369287,masked,masked,harmonized,structural_cru_mask,326,614,73.25,127.25,55.801476763438345,-0.09725048460833667,RUS,False
327,615,73.75,127.75,RUS,14.105071550006905,masked,masked,harmonized,structural_cru_mask,326,615,73.25,127.75,55.801476763438345,-0.10950687661175908,RUS,False
327,631,73.75,135.75,RUS,10.412417865941137,complete,masked,harmonized,structural_cru_mask,327,632,73.75,136.25,15.623440435182891,-0.1138595115951296,RUS,False
328,109,74.25,-125.25,CAN,0.883073304871981,masked,masked,harmonized,structural_cru_mask,328,110,74.25,-124.75,15.155325132785848,-0.5114475192994548,CAN,False
328,126,74.25,-116.75,CAN,79.66338983187615,masked,masked,harmonized,structural_cru_mask,328,125,74.25,-117.25,15.155325132785848,-0.30491477092795,CAN,False
328,136,74.25,-111.75,CAN,14.912032440537585,complete,masked,harmonized,structural_cru_mask,328,135,74.25,-112.25,15.155325132785848,-0.4942827724054627,CAN,False
328,161,74.25,-99.25,CAN,2.0261648990286676,masked,masked,harmonized,structural_cru_mask,327,161,73.75,-99.25,55.80412037904292,-0.2896129724728428,CAN,False
328,162,74.25,-98.75,CAN,71.58144063964531,masked,masked,harmonized,structural_cru_mask,328,163,74.25,-98.25,15.155325132785848,-0.2621413289868507,CAN,False
328,165,74.25,-97.25,CAN,0.28451657392489366,masked,masked,harmonized,structural_cru_mask,328,164,74.25,-97.75,15.155325132785848,-0.22758182654588532,CAN,False
328,169,74.25,-95.25,CAN,21.10538219374602,masked,masked,harmonized,structural_cru_mask,328,170,74.25,-94.75,15.155325132785848,-0.19682144728911596,CAN,False
328,175,74.25,-92.25,CAN,45.06985768596923,masked,masked,harmonized,structural_cru_mask,328,174,74.25,-92.75,15.155325132785848,-0.20155193746152977,CAN,False
328,176,74.25,-91.75,CAN,37.460982285392085,masked,masked,harmonized,structural_cru_mask,327,176,73.75,-91.75,55.80412037904292,-0.12131523613081226,CAN,False
328,177,74.25,-91.25,CAN,24.879814049610466,masked,masked,harmonized,structural_cru_mask,327,177,73.75,-91.25,55.80412037904292,-0.13112143794337075,CAN,False
328,179,74.25,-90.25,CAN,44.288672533705764,masked,masked,harmonized,structural_cru_mask,327,179,73.75,-90.25,55.80412037904292,-0.20816137473071838,CAN,False
328,180,74.25,-89.75,CAN,18.896617390076987,masked,masked,harmonized,structural_cru_mask,329,180,74.75,-89.75,55.80669137090883,-0.1321521674250585,CAN,False
328,182,74.25,-88.75,CAN,0.5827832681988688,masked,masked,harmonized,structural_cru_mask,329,182,74.75,-88.75,55.80669137090883,-0.1980557582843005,CAN,False
328,183,74.25,-88.25,CAN,24.365410983299306,complete,masked,harmonized,structural_cru_mask,327,183,73.75,-88.25,55.80412037904292,-0.19203963409665373,CAN,False
328,184,74.25,-87.75,CAN,51.98673933970517,complete,masked,harmonized,structural_cru_mask,327,184,73.75,-87.75,55.80412037904292,-0.13018109746284656,CAN,False
328,185,74.25,-87.25,CAN,39.20273565539744,complete,masked,harmonized,structural_cru_mask,327,185,73.75,-87.25,55.80412037904292,-0.14833472241012363,CAN,False
328,186,74.25,-86.75,CAN,44.19377781356644,complete,masked,harmonized,structural_cru_mask,327,186,73.75,-86.75,55.80412037904292,-0.14194761894612595,CAN,False
328,187,74.25,-86.25,CAN,20.31193211830938,complete,masked,harmonized,structural_cru_mask,327,187,73.75,-86.25,55.80412037904292,-0.1156801920695606,CAN,False
328,188,74.25,-85.75,CAN,14.623971286522101,complete,masked,harmonized,structural_cru_mask,327,188,73.75,-85.75,55.80412037904292,-0.14415776847449582,CAN,False
328,189,74.25,-85.25,CAN,5.053901008506337,complete,masked,harmonized,structural_cru_mask,327,189,73.75,-85.25,55.80412037904292,-0.15101819297627445,CAN,False
328,195,74.25,-82.25,CAN,5.043594453235719,complete,masked,harmonized,structural_cru_mask,327,195,73.75,-82.25,55.80412037904292,-0.10352190065188109,CAN,False
328,196,74.25,-81.75,CAN,26.209367256973906,complete,masked,harmonized,structural_cru_mask,327,196,73.75,-81.75,55.80412037904292,-0.1387414911670486,CAN,False
328,524,74.25,82.25,RUS,19.03287626575678,complete,masked,harmonized,structural_cru_mask,328,525,74.25,82.75,15.155325132785848,0.13132470571695656,RUS,False
328,526,74.25,83.25,RUS,91.1377989698315,masked,masked,harmonized,structural_cru_mask,328,525,74.25,82.75,15.155325132785848,0.13132470571695656,RUS,False
328,527,74.25,83.75,RUS,26.124439245990466,masked,masked,harmonized,structural_cru_mask,327,527,73.75,83.75,55.80412037904292,0.12563135898506395,RUS,False
328,528,74.25,84.25,RUS,22.972160069469773,masked,masked,harmonized,structural_cru_mask,328,529,74.25,84.75,15.155325132785848,0.1235203215827432,RUS,False
328,581,74.25,110.75,RUS,7.326347678319737,complete,masked,harmonized,structural_cru_mask,328,580,74.25,110.25,15.155325132785848,-0.10853766870075073,RUS,False
328,582,74.25,111.25,RUS,70.82717597744148,masked,masked,harmonized,structural_cru_mask,328,583,74.25,111.75,15.155325132785848,-0.12792149568680136,RUS,False
328,591,74.25,115.75,RUS,2.9035929077150815,masked,masked,harmonized,structural_cru_mask,327,591,73.75,115.75,55.80412037904292,-0.1462776298695555,RUS,False
328,592,74.25,116.25,RUS,1.2251026417789435,masked,masked,harmonized,structural_cru_mask,327,592,73.75,116.25,55.80412037904292,-0.1515715147207672,RUS,False
328,630,74.25,135.25,RUS,10.914178641102781,masked,masked,harmonized,structural_cru_mask,328,631,74.25,135.75,15.155325132785848,-0.12428575469066849,RUS,False
328,632,74.25,136.25,RUS,31.44918875183383,masked,masked,harmonized,structural_cru_mask,328,631,74.25,135.75,15.155325132785848,-0.12428575469066849,RUS,False
329,115,74.75,-122.25,CAN,2.7613530543947253,masked,masked,harmonized,structural_cru_mask,328,115,74.25,-122.25,55.80669137090883,-0.3647964483622716,CAN,False
329,116,74.75,-121.75,CAN,74.3054844858986,masked,masked,harmonized,structural_cru_mask,328,116,74.25,-121.75,55.80669137090883,-0.34564208469487334,CAN,False
329,117,74.75,-121.25,CAN,55.3036620168068,masked,masked,harmonized,structural_cru_mask,328,117,74.25,-121.25,55.80669137090883,-0.33880227218507497,CAN,False
329,128,74.75,-115.75,CAN,15.236952279579882,complete,masked,harmonized,structural_cru_mask,330,128,75.25,-115.75,55.80918893904164,-0.3683842622652701,CAN,False
329,129,74.75,-115.25,CAN,13.327539233236644,complete,masked,harmonized,structural_cru_mask,330,129,75.25,-115.25,55.80918893904164,-0.34519419496129444,CAN,False
329,130,74.75,-114.75,CAN,12.867257308452409,masked,masked,harmonized,structural_cru_mask,329,131,74.75,-114.25,14.6860346934052,-0.4297504244721562,CAN,False
329,142,74.75,-108.75,CAN,11.960812099263626,masked,masked,harmonized,structural_cru_mask,329,141,74.75,-109.25,14.6860346934052,-0.5671549331057575,CAN,False
329,144,74.75,-107.75,CAN,27.096491059334546,complete,masked,harmonized,structural_cru_mask,329,143,74.75,-108.25,14.6860346934052,-0.5855150457217656,CAN,False
329,159,74.75,-100.25,CAN,5.859562453007149,complete,masked,harmonized,structural_cru_mask,330,159,75.25,-100.25,55.80918893904164,-0.30655922987169776,CAN,False
329,160,74.75,-99.75,CAN,33.809269843886696,complete,masked,harmonized,structural_cru_mask,330,160,75.25,-99.75,55.80918893904164,-0.27791262567721087,CAN,False
329,161,74.75,-99.25,CAN,6.723446287870574,complete,masked,harmonized,structural_cru_mask,330,161,75.25,-99.25,55.80918893904164,-0.24153224032384024,CAN,False
329,162,74.75,-98.75,CAN,3.819735543185857,complete,masked,harmonized,structural_cru_mask,330,162,75.25,-98.75,55.80918893904164,-0.22111976638989836,CAN,False
329,163,74.75,-98.25,CAN,12.808862798862915,masked,masked,harmonized,structural_cru_mask,328,163,74.25,-98.25,55.80669137090883,-0.2621413289868507,CAN,False
329,164,74.75,-97.75,CAN,48.87833661361333,masked,masked,harmonized,structural_cru_mask,328,164,74.25,-97.75,55.80669137090883,-0.22758182654588532,CAN,False
329,165,74.75,-97.25,CAN,72.33103443629948,masked,masked,harmonized,structural_cru_mask,330,164,75.25,-97.75,57.64927659785441,-0.28792818364756984,CAN,False
329,166,74.75,-96.75,CAN,2.2292108246465845,masked,masked,harmonized,structural_cru_mask,329,167,74.75,-96.25,14.6860346934052,-0.25714571335540154,CAN,False
329,173,74.75,-93.25,CAN,80.13844520748559,masked,masked,harmonized,structural_cru_mask,329,172,74.75,-93.75,14.6860346934052,-0.15750278591249392,CAN,False
329,201,74.75,-79.25,CAN,21.2888507800447,masked,masked,harmonized,structural_cru_mask,329,200,74.75,-79.75,14.6860346934052,-0.2731845282794792,CAN,False
329,518,74.75,79.25,RUS,63.46989874947544,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
329,519,74.75,79.75,RUS,12.882693236369256,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
329,528,74.75,84.25,RUS,3.4883123044206004,masked,masked,harmonized,structural_cru_mask,328,529,74.25,84.75,57.766437107043515,0.1235203215827432,RUS,False
329,529,74.75,84.75,RUS,17.46686554778506,masked,masked,harmonized,structural_cru_mask,329,530,74.75,85.25,14.6860346934052,0.1440446975571545,RUS,False
329,586,74.75,113.25,RUS,7.170170826366836,masked,masked,harmonized,structural_cru_mask,329,585,74.75,112.75,14.6860346934052,-0.1253602895933515,RUS,False
329,654,74.75,147.25,RUS,24.205552016547443,complete,masked,harmonized,structural_cru_mask,329,655,74.75,147.75,14.6860346934052,-0.16859657130149885,RUS,False
330,154,75.25,-102.75,CAN,0.0033063386830056657,masked,masked,harmonized,structural_cru_mask,331,154,75.75,-102.75,55.811612306123806,-0.35597933074935,CAN,False
330,165,75.25,-97.25,CAN,51.822640431108624,masked,masked,harmonized,structural_cru_mask,330,164,75.25,-97.75,14.215605369095242,-0.28792818364756984,CAN,False
330,173,75.25,-93.25,CAN,8.569768906363576,masked,masked,harmonized,structural_cru_mask,330,172,75.25,-93.75,14.215605369095242,-0.19382646078709864,CAN,False
330,174,75.25,-92.75,CAN,0.045930230354436996,masked,masked,harmonized,structural_cru_mask,330,175,75.25,-92.25,14.215605369095242,-0.2342715989599766,CAN,False
330,201,75.25,-79.25,CAN,3.6123449500659417,masked,masked,harmonized,structural_cru_mask,330,200,75.25,-79.75,14.215605369095242,-0.1357840510923179,CAN,False
330,485,75.25,62.75,RUS,12.07477266922659,masked,masked,harmonized,structural_cru_mask,330,484,75.25,62.25,14.215605369095242,0.230726568486601,RUS,False
330,532,75.25,86.25,RUS,4.4072267696249305,masked,masked,harmonized,structural_cru_mask,329,532,74.75,86.25,55.80918893904164,0.14453438583079303,RUS,False
330,533,75.25,86.75,RUS,9.342607471591887,masked,masked,harmonized,structural_cru_mask,330,534,75.25,87.25,14.215605369095242,0.1689328098233981,RUS,False
330,632,75.25,136.25,RUS,14.934927207731851,masked,masked,harmonized,structural_cru_mask,330,631,75.25,135.75,14.215605369095242,-0.10403764202658791,RUS,False
330,633,75.25,136.75,RUS,12.77745998616787,complete,masked,harmonized,structural_cru_mask,330,634,75.25,137.25,14.215605369095242,-0.09528382457379453,RUS,False
330,650,75.25,145.25,RUS,13.350593017359907,complete,masked,harmonized,structural_cru_mask,330,649,75.25,144.75,14.215605369095242,-0.13233975125786848,RUS,False
331,116,75.75,-121.75,CAN,0.18208116955721249,masked,masked,harmonized,structural_cru_mask,331,115,75.75,-122.25,13.744073512809253,-0.48867005726994156,CAN,False
331,137,75.75,-111.25,CAN,165.60129007689392,masked,masked,harmonized,structural_cru_mask,331,136,75.75,-111.75,13.744073512809253,-0.5633973456422403,CAN,False
331,138,75.75,-110.75,CAN,91.66429026305363,masked,masked,harmonized,structural_cru_mask,330,138,75.25,-110.75,55.811612306123806,-0.5826573409937503,CAN,False
331,139,75.75,-110.25,CAN,80.2995546435853,masked,masked,harmonized,structural_cru_mask,331,140,75.75,-109.75,13.744073512809253,-0.6158809280508261,CAN,False
331,149,75.75,-105.25,CAN,88.55184786845354,masked,masked,harmonized,structural_cru_mask,331,148,75.75,-105.75,13.744073512809253,-0.5449351009171477,CAN,False
331,165,75.75,-97.25,CAN,71.99054027060349,masked,masked,harmonized,structural_cru_mask,331,164,75.75,-97.75,13.744073512809253,-0.2693307016641205,CAN,False
331,166,75.75,-96.75,CAN,122.04295756229179,masked,masked,harmonized,structural_cru_mask,331,167,75.75,-96.25,13.744073512809253,-0.27341800564726304,CAN,False
331,168,75.75,-95.75,CAN,71.9978099429873,masked,masked,harmonized,structural_cru_mask,331,167,75.75,-96.25,13.744073512809253,-0.27341800564726304,CAN,False
331,171,75.75,-94.25,CAN,186.4337662933638,masked,masked,harmonized,structural_cru_mask,331,170,75.75,-94.75,13.744073512809253,-0.22174997758128354,CAN,False
331,174,75.75,-92.75,CAN,6.431473183951666,masked,masked,harmonized,structural_cru_mask,331,175,75.75,-92.25,13.744073512809253,-0.2986421388627984,CAN,False
331,184,75.75,-87.75,CAN,76.66265024573794,masked,masked,harmonized,structural_cru_mask,331,183,75.75,-88.25,13.744073512809253,-0.2841529893940612,CAN,False
